@relation adult-weka.filters.unsupervised.instance.Resample-S1-Z20.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z5.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement

@attribute age numeric
@attribute ' workclass' {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute fnlwgt numeric
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute edu_num numeric
@attribute marital {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute cap_gain numeric
@attribute cap_loss numeric
@attribute hr_per_wk numeric
@attribute native {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute class {' <=50K',' >50K'}

@data
41,' Private',242089,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
55,' Private',115439,' Prof-school',15,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',99999,0,40,' United-States',' >50K'
49,' Federal-gov',179869,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
23,' Private',141272,' Bachelors',13,' Never-married',' Other-service',' Own-child',' Black',' Female',0,0,30,' United-States',' <=50K'
17,' Private',218361,' 10th',6,' Never-married',' Other-service',' Own-child',' White',' Female',0,1602,12,' United-States',' <=50K'
57,' Federal-gov',414994,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
27,' Private',419146,' 5th-6th',3,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,75,' Mexico',' <=50K'
34,' Self-emp-inc',29254,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,70,' United-States',' <=50K'
20,' Private',515797,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',339324,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,96,' United-States',' <=50K'
63,' Self-emp-not-inc',168048,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,30,' United-States',' <=50K'
32,' Self-emp-inc',124052,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
38,' Private',103925,' HS-grad',9,' Never-married',' Adm-clerical',' Unmarried',' White',' Female',0,0,35,' United-States',' <=50K'
24,' Private',145111,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
41,' Private',37997,' 12th',8,' Divorced',' Transport-moving',' Not-in-family',' White',' Male',0,0,84,' United-States',' >50K'
42,' Private',182108,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,35,' United-States',' <=50K'
40,' Private',252392,' 5th-6th',3,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,40,' Mexico',' <=50K'
35,' Private',215323,' Assoc-voc',11,' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,35,' United-States',' <=50K'
62,' Private',84756,' 9th',5,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,35,' United-States',' <=50K'
36,' Private',156084,' HS-grad',9,' Never-married',' Sales',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
61,' Private',159822,' 7th-8th',4,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',7688,0,40,' Poland',' >50K'
35,' Private',148015,' Bachelors',13,' Never-married',' Sales',' Own-child',' Black',' Female',0,0,40,' United-States',' <=50K'
39,' Private',180667,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
19,' Private',196119,' HS-grad',9,' Never-married',' Sales',' Own-child',' White',' Female',0,0,35,' United-States',' <=50K'
54,' Self-emp-inc',357596,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',7298,0,55,' United-States',' >50K'
24,' Private',417668,' Bachelors',13,' Never-married',' Prof-specialty',' Own-child',' White',' Male',0,0,30,' United-States',' <=50K'
58,' Private',265086,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
20,' Private',333843,' HS-grad',9,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
52,' Local-gov',392668,' Assoc-voc',11,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
28,' Private',173944,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
35,' Private',198341,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' ?',' <=50K'
35,' Private',31269,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
39,' Private',112731,' HS-grad',9,' Divorced',' Other-service',' Not-in-family',' Other',' Female',0,0,40,' Dominican-Republic',' <=50K'
27,' Private',165412,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
39,' Private',114544,' Bachelors',13,' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',0,0,45,' United-States',' >50K'
22,' Private',203263,' HS-grad',9,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
30,' Private',203488,' HS-grad',9,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
34,' Private',258666,' Assoc-voc',11,' Never-married',' Tech-support',' Not-in-family',' White',' Female',0,1974,40,' United-States',' <=50K'
47,' Private',158286,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
40,' Private',121874,' Assoc-acdm',12,' Married-civ-spouse',' Sales',' Husband',' White',' Male',7688,0,50,' United-States',' >50K'
45,' Self-emp-not-inc',216402,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,50,' India',' >50K'
55,' Private',41108,' Some-college',10,' Widowed',' Farming-fishing',' Not-in-family',' White',' Male',0,2258,62,' United-States',' >50K'
35,' Private',589809,' Some-college',10,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',13550,0,60,' United-States',' >50K'
68,' ?',270339,' 10th',6,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,35,' United-States',' <=50K'
35,' Private',149347,' HS-grad',9,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,70,' United-States',' <=50K'
20,' Federal-gov',410446,' HS-grad',9,' Never-married',' Adm-clerical',' Other-relative',' White',' Male',0,0,20,' United-States',' <=50K'
51,' State-gov',213296,' Bachelors',13,' Widowed',' Adm-clerical',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
33,' Private',405913,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' Peru',' >50K'
50,' Private',271262,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
27,' Private',109004,' HS-grad',9,' Separated',' Craft-repair',' Unmarried',' Black',' Male',0,0,40,' United-States',' <=50K'
57,' ?',85815,' HS-grad',9,' Divorced',' ?',' Own-child',' Asian-Pac-Islander',' Male',0,0,20,' United-States',' <=50K'
22,' ?',269221,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
33,' Private',69727,' 7th-8th',4,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,40,' Mexico',' <=50K'
29,' Private',168015,' HS-grad',9,' Divorced',' Machine-op-inspct',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
27,' Private',106935,' Some-college',10,' Separated',' Sales',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
49,' Self-emp-inc',306289,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
45,' Self-emp-inc',201699,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
27,' State-gov',192257,' HS-grad',9,' Never-married',' Protective-serv',' Own-child',' White',' Male',2174,0,40,' United-States',' <=50K'
27,' Private',97165,' Some-college',10,' Never-married',' Machine-op-inspct',' Other-relative',' White',' Female',0,0,40,' United-States',' <=50K'
31,' Self-emp-inc',304212,' Some-college',10,' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,45,' United-States',' <=50K'
22,' Private',48347,' Some-college',10,' Never-married',' Tech-support',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
24,' Private',233280,' Assoc-acdm',12,' Never-married',' Sales',' Own-child',' White',' Female',0,0,37,' United-States',' <=50K'
63,' ?',166425,' Some-college',10,' Widowed',' ?',' Not-in-family',' Black',' Female',0,0,24,' United-States',' <=50K'
23,' Self-emp-inc',201682,' Bachelors',13,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,35,' United-States',' <=50K'
19,' Private',100790,' HS-grad',9,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
38,' Self-emp-inc',176357,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
45,' Private',217953,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' Other',' Male',0,0,40,' Mexico',' <=50K'
33,' Private',231826,' 1st-4th',2,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' Mexico',' <=50K'
43,' Private',184018,' Assoc-acdm',12,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
37,' Private',140854,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
41,' Private',46870,' Some-college',10,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
30,' Self-emp-not-inc',189265,' Assoc-acdm',12,' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
37,' Private',177895,' Some-college',10,' Married-civ-spouse',' Tech-support',' Wife',' White',' Female',5013,0,40,' United-States',' <=50K'
33,' Self-emp-not-inc',80933,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
40,' Private',115331,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,35,' United-States',' <=50K'
19,' State-gov',135162,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,10,' United-States',' <=50K'
54,' Self-emp-not-inc',156800,' Bachelors',13,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
28,' Private',160981,' Some-college',10,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,52,' United-States',' <=50K'
22,' Private',228306,' Some-college',10,' Married-AF-spouse',' Other-service',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
43,' Private',96421,' Bachelors',13,' Divorced',' Prof-specialty',' Unmarried',' White',' Female',0,0,24,' Outlying-US(Guam-USVI-etc)',' <=50K'
45,' Private',43479,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,48,' United-States',' <=50K'
24,' Private',214542,' Some-college',10,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,60,' Canada',' <=50K'
38,' Local-gov',287658,' Masters',14,' Divorced',' Prof-specialty',' Not-in-family',' Black',' Male',0,0,40,' Jamaica',' <=50K'
22,' Private',192455,' HS-grad',9,' Never-married',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
62,' Local-gov',164518,' HS-grad',9,' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0,38,' United-States',' <=50K'
41,' Private',168293,' Masters',14,' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,45,' United-States',' <=50K'
34,' Private',283921,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
28,' Private',407043,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' Black',' Male',0,0,40,' United-States',' <=50K'
56,' Private',125000,' Bachelors',13,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
31,' Private',243773,' 9th',5,' Never-married',' Other-service',' Unmarried',' White',' Female',0,0,20,' United-States',' <=50K'
62,' Local-gov',203525,' 7th-8th',4,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',2829,0,40,' United-States',' <=50K'
37,' Self-emp-not-inc',76855,' Some-college',10,' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
25,' Private',252752,' Some-college',10,' Never-married',' Transport-moving',' Not-in-family',' White',' Female',0,0,45,' United-States',' <=50K'
34,' Private',28053,' Bachelors',13,' Married-spouse-absent',' Adm-clerical',' Not-in-family',' White',' Female',0,0,25,' United-States',' <=50K'
24,' Private',437666,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',2885,0,50,' United-States',' <=50K'
47,' Private',107460,' HS-grad',9,' Separated',' Exec-managerial',' Unmarried',' White',' Female',0,0,37,' United-States',' <=50K'
51,' Private',161838,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,57,' United-States',' <=50K'
50,' Self-emp-not-inc',371305,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1902,60,' United-States',' >50K'
24,' Private',118023,' Some-college',10,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,30,' United-States',' <=50K'
51,' Local-gov',154891,' HS-grad',9,' Divorced',' Protective-serv',' Unmarried',' White',' Male',0,0,52,' United-States',' <=50K'
57,' Private',353881,' HS-grad',9,' Divorced',' Transport-moving',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
40,' Private',163342,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,70,' United-States',' <=50K'
49,' Private',67365,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
42,' State-gov',212027,' Bachelors',13,' Divorced',' Prof-specialty',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
32,' Private',143604,' 10th',6,' Married-spouse-absent',' Other-service',' Not-in-family',' Black',' Female',0,0,37,' United-States',' <=50K'
26,' Private',135845,' Some-college',10,' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,37,' United-States',' <=50K'
24,' Self-emp-not-inc',375313,' Some-college',10,' Never-married',' Prof-specialty',' Not-in-family',' Asian-Pac-Islander',' Male',0,0,40,' United-States',' <=50K'
41,' Private',215479,' HS-grad',9,' Separated',' Handlers-cleaners',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
32,' Private',194740,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1902,40,' United-States',' >50K'
27,' Private',363053,' 9th',5,' Never-married',' Priv-house-serv',' Unmarried',' White',' Female',0,0,24,' Mexico',' <=50K'
25,' ?',214925,' 10th',6,' Never-married',' ?',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
23,' Private',201138,' Some-college',10,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,8,' United-States',' <=50K'
37,' Private',127772,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
21,' Private',51262,' HS-grad',9,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,35,' United-States',' <=50K'
20,' Private',218962,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
29,' Local-gov',181282,' Bachelors',13,' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,50,' United-States',' <=50K'
31,' Private',502752,' Bachelors',13,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
49,' Private',543922,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,42,' United-States',' >50K'
20,' ?',95989,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
39,' Local-gov',344855,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,1977,20,' United-States',' >50K'
39,' Private',175681,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' Black',' Male',0,0,60,' ?',' <=50K'
30,' Private',143766,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,30,' United-States',' <=50K'
42,' Private',112607,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
48,' Private',46677,' Assoc-acdm',12,' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,42,' United-States',' <=50K'
39,' Private',139012,' Bachelors',13,' Married-civ-spouse',' Adm-clerical',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' Philippines',' >50K'
23,' Private',208908,' Bachelors',13,' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,30,' United-States',' <=50K'
73,' Self-emp-not-inc',109833,' Bachelors',13,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,30,' United-States',' <=50K'
32,' Self-emp-not-inc',420895,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,47,' United-States',' <=50K'
57,' Self-emp-not-inc',413373,' Doctorate',16,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1902,40,' United-States',' >50K'
36,' State-gov',179488,' Bachelors',13,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',7298,0,55,' United-States',' >50K'
50,' Private',176157,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
22,' Private',120518,' HS-grad',9,' Widowed',' Adm-clerical',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
47,' Private',159389,' Assoc-acdm',12,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
43,' Local-gov',34640,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' Other',' Male',0,1887,40,' United-States',' >50K'
40,' Local-gov',138634,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
35,' Local-gov',116960,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1887,40,' United-States',' >50K'
18,' Private',183824,' 12th',8,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,30,' United-States',' <=50K'
62,' Self-emp-not-inc',26857,' 7th-8th',4,' Widowed',' Farming-fishing',' Other-relative',' White',' Female',0,0,35,' United-States',' <=50K'
26,' Private',473625,' HS-grad',9,' Married-civ-spouse',' Other-service',' Wife',' White',' Female',0,0,30,' United-States',' <=50K'
38,' Private',33397,' HS-grad',9,' Divorced',' Sales',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
45,' Self-emp-not-inc',31478,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',2829,0,60,' United-States',' <=50K'
29,' Self-emp-inc',124950,' Bachelors',13,' Never-married',' Sales',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
18,' Private',119655,' 12th',8,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,12,' United-States',' <=50K'
18,' Private',180039,' 12th',8,' Never-married',' Sales',' Own-child',' White',' Female',0,0,20,' United-States',' <=50K'
31,' Private',188246,' Assoc-acdm',12,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,50,' United-States',' >50K'
44,' Federal-gov',38434,' Bachelors',13,' Widowed',' Exec-managerial',' Unmarried',' White',' Female',0,0,40,' United-States',' >50K'
31,' Private',47151,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,56,' United-States',' <=50K'
32,' Private',108256,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
66,' Private',269665,' HS-grad',9,' Widowed',' Exec-managerial',' Not-in-family',' White',' Female',0,0,25,' United-States',' <=50K'
58,' Private',151910,' HS-grad',9,' Widowed',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
