@relation yeast-weka.filters.unsupervised.attribute.Remove-R1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A9-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
0.03742,-0.023044,0.040051,-0.001417,-0.011611,0.029972,0.007759,-0.011263,NUC
-0.013049,0.024677,-0.022054,-0.004818,-0.000531,-0.022694,0.056139,0.025818,NUC
0.022045,0.009738,-0.029442,-0.014593,-0.001593,0.022505,0.002406,0.015208,NUC
0.060685,0.018954,-0.009122,-0.029893,-0.01432,0.004713,-0.021675,-0.013963,NUC
0.017574,-0.012968,0.014389,-0.014717,0.011479,0.036183,-0.017986,-0.02618,NUC
-0.028048,0.025605,0.017388,-0.012151,0.029083,0.032302,0.005479,-0.010663,NUC
0.013959,-0.013533,0.012954,-0.005176,0.00507,0.036055,-0.003416,-0.008333,NUC
0.030159,-0.024896,0.057089,0.01322,-0.022396,0.013844,0.040891,0.003544,NUC
0.010258,0.021071,-0.022595,-0.019573,0.002711,-0.008405,0.015684,0.00088,NUC
-0.003029,0.01359,0.050316,0.001503,0.004383,0.029326,0.024835,-0.000039,NUC
0.018051,0.01391,0.010747,-0.011947,-0.000796,0.017879,0.008914,-0.000449,NUC
0.04654,0.035334,0.003722,-0.022683,-0.013601,0.00964,-0.007944,0.000639,NUC
0.007892,0.028551,-0.011984,-0.015016,0.009456,0.040737,-0.010622,0.011771,NUC
0.002733,-0.027283,-0.00345,-0.008458,0.017742,0.046347,-0.009757,-0.01425,NUC
0.011483,0.002575,0.04481,-0.003639,-0.001183,0.014323,0.022992,-0.011239,NUC
-0.020734,-0.026643,0.042552,0.00446,0.019447,0.031984,0.026019,-0.019238,NUC
0.028447,0.005888,-0.021491,-0.013388,-0.013216,-0.01327,0.030346,0.011606,NUC
0.042346,-0.048391,0.000567,-0.000418,-0.014201,0.026575,0.009132,-0.002212,NUC
0.019716,-0.006617,0.018539,-0.010461,0.006279,0.042018,-0.012414,-0.013669,ME3
-0.020216,0.03464,0.011512,-0.005634,0.014684,0.020835,0.019134,0.01008,CYT
0.015249,-0.007035,-0.008965,-0.012235,0.006015,0.02674,-0.003554,-0.005463,CYT
-0.00283,-0.001689,0.058041,-0.004311,0.013638,0.02907,0.005923,-0.028899,CYT
0.019222,0.003705,0.009589,-0.010765,0.003763,0.030694,-0.01504,-0.010079,CYT
0.009334,0.025933,-0.00759,-0.01115,0.002501,0.024276,0.005114,0.014147,CYT
0.013701,0.013171,0.014431,-0.010551,0.003057,0.026712,0.003034,-0.001903,CYT
0.015402,0.008495,0.010154,-0.010645,0.002339,0.025413,0.003465,-0.002032,CYT
0.01313,0.00631,0.008847,-0.013017,0.003888,0.014827,0.008248,-0.008366,CYT
0.013423,0.009721,0.012778,-0.010411,0.00396,0.028413,0.001622,-0.002838,CYT
0.005804,0.003413,0.022202,-0.006177,0.01151,0.051087,-0.011022,-0.005607,CYT
0.005804,0.003413,0.022202,-0.006177,0.01151,0.051087,-0.011022,-0.005607,CYT
-0.006552,0.002141,0.005274,0.004188,0.005224,0.038873,0.024065,0.022768,NUC
0.012164,-0.009724,-0.001578,-0.021692,0.00927,-0.009077,0.012663,-0.030459,MIT
0.014969,-0.010626,0.002151,-0.010434,0.002047,0.008976,0.011673,-0.011062,CYT
0.035625,-0.016996,0.006647,-0.003527,-0.010038,0.032682,-0.002847,0.002032,NUC
0.033307,-0.090655,-0.129974,-0.00821,0.004019,0.057345,-0.021288,0.027782,NUC
0.087229,-0.057671,0.027639,-0.019955,-0.016207,0.042082,-0.049973,-0.051113,ME3
0.111222,-0.062322,0.012585,-0.019663,-0.03367,0.031414,-0.043892,-0.03795,ME3
-0.010114,0.048057,0.018295,-0.024472,0.017386,-0.006686,0.014773,-0.018998,EXC
0.027663,-0.00292,0.059248,-0.008006,-0.004686,0.016124,0.009575,-0.026901,ME3
0.037904,0.005633,0.034521,-0.011381,-0.00988,0.020121,0.001241,-0.012086,ME3
-0.000745,0.001571,-0.038524,-0.038975,0.038179,0.029626,-0.047038,-0.044231,EXC
0.018415,-0.002513,-0.023813,-0.008796,-0.003415,0.016884,0.014358,0.014845,NUC
0.077175,-0.035631,0.036009,-0.020643,-0.024799,-0.014344,-0.004294,-0.049202,ME3
0.069164,0.029344,-0.014851,-0.027236,-0.024437,0.005017,-0.014165,0.004951,ME3
-0.007781,-0.073013,-0.03399,0.003277,0.018392,0.044953,0.012729,-0.002345,CYT
0.04307,-0.004247,-0.000753,-0.019115,-0.004529,0.026293,-0.020067,-0.014552,ME3
0.028297,0.006076,-0.010575,-0.00479,-0.015898,0.006426,0.026468,0.022789,CYT
0.024574,0.031247,0.024475,-0.039662,0.02209,0.026479,-0.054286,-0.057172,ME1
0.014131,-0.010083,0.011992,-0.004309,0.000866,0.027674,0.011307,-0.001036,CYT
0.023573,0.023318,-0.01397,-0.014899,-0.005911,0.009465,0.008564,0.012286,NUC
0.052248,-0.004358,-0.015248,-0.030307,-0.007262,-0.00299,-0.014246,-0.02668,ME3
-0.042705,-0.003874,0.000306,-0.013349,0.029129,-0.028035,0.057377,-0.024433,MIT
-0.023905,-0.020387,0.018699,0.016465,0.002355,0.010733,0.070729,0.023239,MIT
-0.002168,0.016864,-0.018713,-0.015061,0.018279,0.038681,-0.019947,-0.000459,NUC
0.060307,-0.009881,-0.000345,-0.019182,-0.018126,0.00919,-0.007046,-0.012199,ME3
0.005531,0.012201,-0.015049,-0.013045,0.004354,0.005352,0.016226,0.004358,NUC
0.036028,0.002916,0.021196,-0.006687,-0.017285,0.004102,0.025027,0.003434,CYT
0.051408,-0.010118,0.051062,-0.016062,-0.003679,0.047088,-0.036564,-0.037316,VAC
0.033623,0.025183,-0.00292,-0.029433,0.000599,0.004314,-0.012876,-0.019159,NUC
0.014679,0.037793,-0.033873,-0.034714,0.01827,0.026465,-0.036352,-0.012004,EXC
0.014911,0.030986,-0.037004,-0.035244,0.020204,0.030555,-0.038992,-0.014215,EXC
-0.01601,0.039172,-0.034969,-0.024868,0.02873,0.034858,-0.016509,0.003203,EXC
-0.012784,0.008775,0.03528,-0.000503,0.014241,0.038977,0.015366,-0.001552,NUC
-0.00781,-0.01405,-0.01071,0.004049,0.006776,0.034791,0.028054,0.021898,CYT
0.011524,0.023059,-0.017719,-0.015853,0.003499,0.018115,0.006251,0.010947,CYT
-0.00435,0.015591,0.022608,0.005002,-0.003807,0.005059,0.039657,0.0163,CYT
0.034603,-0.01889,0.056213,-0.009542,-0.007686,0.003731,0.014249,-0.036194,ME3
0.02164,0.023286,-0.001264,-0.007466,-0.009088,0.020514,0.016789,0.022727,CYT
0.053646,-0.04485,0.014478,0.006603,-0.021841,0.051809,-0.001404,0.010648,CYT
0.052412,-0.04959,-0.034792,-0.015863,-0.012869,0.005245,0.002279,-0.011841,CYT
0.005479,-0.024034,0.010927,-0.008122,0.002929,-0.012724,0.038709,-0.019383,CYT
-0.005675,0.024417,0.006772,-0.019555,0.014425,-0.002713,0.016117,-0.015899,MIT
0.029012,-0.056354,0.07787,-0.003824,0.002619,0.021436,0.000553,-0.062372,NUC
0.021931,0.005165,0.008727,-0.010512,-0.001911,0.022754,0.004782,-0.000965,NUC
0.000818,-0.003375,0.032537,-0.000114,0.008437,0.036396,0.003118,-0.008397,NUC
-0.0032,0.000566,0.003886,0.004233,0.00101,0.023109,0.027367,0.018894,NUC
0.028334,0.02653,-0.015015,-0.013111,-0.010634,0.013593,0.011337,0.021667,NUC
0.050884,0.038488,0.023322,-0.043292,0.005416,0.015592,-0.052682,-0.050975,ME1
0.06859,-0.024404,-0.013305,-0.016956,-0.021153,0.018823,-0.015608,-0.007752,ME3
0.014077,0.028607,-0.006798,-0.021938,0.009591,0.026639,-0.014153,-0.004701,CYT
0.082264,-0.0171,0.029861,-0.015964,-0.030287,0.013633,-0.012407,-0.020521,ME3
0.036111,0.008113,-0.038161,-0.019034,-0.005375,0.024618,-0.012236,0.012339,NUC
0.020482,-0.022598,0.009622,-0.015579,0.004935,0.004699,0.004556,-0.030992,CYT
0.028376,0.011293,0.015554,-0.015355,-0.00326,0.016377,0.000262,-0.009588,CYT
0.010783,0.010302,0.044028,-0.009643,0.008873,0.038343,-0.006343,-0.018613,CYT
0.013828,0.010145,0.016319,-0.008627,0.001386,0.025759,0.008285,0.000064,CYT
0.015578,-0.002636,0.0112,-0.01549,0.010739,0.034498,-0.01362,-0.01911,CYT
0.033695,0.007391,0.003307,-0.011254,-0.011555,0.011843,0.011305,0.00521,CYT
0.013927,0.003329,0.004017,-0.011998,0.003268,0.018491,0.00835,-0.004334,CYT
0.004067,0.00706,0.019785,-0.020544,0.012582,-0.004826,0.012815,-0.03221,CYT
-0.00228,-0.000475,0.046451,-0.013134,0.012183,-0.005785,0.025455,-0.037699,CYT
0.00101,0.014728,0.013416,-0.023149,0.014213,-0.009158,0.013664,-0.030432,CYT
0.018264,0.012513,0.00085,-0.009089,-0.000555,0.031732,0.000231,0.009016,NUC
0.008879,0.007599,0.017039,-0.002379,-0.000568,0.028175,0.018599,0.010186,NUC
0.009144,0.010381,0.041097,-0.007872,0.010171,0.04811,-0.010728,-0.013563,CYT
0.009144,0.010381,0.041097,-0.007872,0.010171,0.04811,-0.010728,-0.013563,CYT
0.002085,0.00654,0.01413,-0.011628,0.007148,0.001417,0.019232,-0.013658,CYT
-0.001891,0.02199,0.012715,-0.012753,0.007166,-0.001148,0.023151,-0.006493,CYT
0.038175,0.02922,-0.047521,-0.033874,-0.000143,0.010613,-0.022889,0.00026,NUC
-0.020923,0.018674,-0.00463,-0.004982,0.017656,0.029342,0.016018,0.012372,NUC
-0.004809,0.03247,-0.001457,-0.010121,0.013453,0.043211,-0.004607,0.013638,NUC
0.011996,0.050588,-0.023854,-0.017595,0.000071,0.017842,0.004087,0.025993,NUC
0.000358,0.017278,-0.045882,-0.006083,0.002201,0.025969,0.019004,0.039794,NUC
0.016481,-0.007955,0.025727,-0.001975,-0.000293,0.033165,0.004178,-0.004561,NUC
0.016573,-0.022616,0.055974,0.014468,-0.012133,0.026299,0.028966,0.001103,NUC
0.009296,0.012326,-0.014467,-0.006688,-0.001016,0.021907,0.019178,0.021732,CYT
0.000243,0.018729,-0.007079,-0.020364,0.010003,-0.00895,0.021294,-0.010604,CYT
0.017782,-0.01224,0.015428,0.004198,-0.009972,0.023767,0.030888,0.015789,CYT
0.028285,-0.027085,-0.002644,-0.006634,-0.00327,0.029697,0.003188,-0.003375,CYT
0.004134,0.010055,0.006934,-0.000389,-0.00731,-0.001089,0.049411,0.020387,CYT
0.028285,-0.027085,-0.002644,-0.006634,-0.00327,0.029697,0.003188,-0.003375,CYT
0.002479,-0.006484,-0.033247,-0.006754,0.008407,0.02956,0.001714,0.01314,CYT
0.026114,-0.022476,0.016378,0.001203,-0.010314,0.021958,0.020598,0.003308,CYT
0.035317,-0.021532,0.02919,0.003642,-0.017435,0.02342,0.022875,0.005314,CYT
0.010815,0.025272,0.003726,-0.007609,-0.006753,-0.001314,0.032518,0.015569,CYT
0.029727,0.03527,0.000539,-0.014028,-0.011685,0.011506,0.011869,0.017122,CYT
0.030767,0.042976,0.001627,-0.014864,-0.013602,0.007818,0.014094,0.019675,CYT
0.010885,0.047324,0.007997,-0.032628,0.01679,0.014938,-0.022096,-0.025275,ME1
0.028492,0.005724,-0.02589,-0.01224,-0.006301,0.024876,0.002847,0.017664,CYT
0.019652,0.068809,0.000058,-0.038379,0.011981,0.011508,-0.028275,-0.017662,ME1
0.0171,0.053115,-0.018357,-0.038595,0.018128,0.024392,-0.039459,-0.017958,ME1
0.013388,0.022706,0.006023,-0.013469,0.005854,0.036382,-0.007362,0.002929,CYT
0.023662,0.029469,-0.030167,-0.020626,0.002228,0.033382,-0.01608,0.015013,CYT
0.016859,0.008677,0.008641,-0.006036,-0.001263,0.033833,0.005475,0.009554,NUC
-0.030025,-0.003414,0.041237,0.00543,0.02072,0.034677,0.029998,-0.005088,NUC
-0.005119,0.00104,-0.007419,-0.007456,0.012801,0.030388,0.011066,0.005134,NUC
0.016488,-0.009545,0.003664,-0.001794,-0.002998,0.025534,0.009857,0.005876,NUC
0.015616,0.001833,0.033144,-0.0006,-0.004967,0.017637,0.014444,-0.003222,NUC
0.005721,-0.007329,-0.007893,-0.011072,0.011855,0.033746,-0.001628,-0.004403,NUC
0.030661,-0.008209,0.007863,-0.023749,0.000146,-0.01232,0.003658,-0.035983,VAC
0.026701,0.005693,0.002082,-0.015224,-0.004662,0.006415,0.010665,-0.005123,CYT
0.029502,-0.039712,0.015411,0.005137,-0.012751,0.026033,0.025185,0.004485,CYT
0.006105,-0.046752,-0.017649,-0.005661,0.01709,0.053745,-0.012485,-0.011032,CYT
0.014589,-0.001677,0.020433,-0.002179,-0.003036,0.025385,0.018846,0.004691,CYT
-0.032315,0.008013,-0.028445,0.003895,0.014181,0.023091,0.046576,0.038056,CYT
-0.026726,0.018243,-0.026394,0.004989,0.007824,0.021803,0.049816,0.047048,CYT
-0.002868,0.010878,0.004343,-0.016409,0.017757,0.024408,-0.001092,-0.014234,CYT
0.010706,-0.023079,0.015195,-0.010128,0.011476,0.02768,-0.004842,-0.026171,CYT
0.029631,0.004738,0.009371,-0.005408,-0.010441,0.024781,0.00768,0.009833,CYT
0.019961,-0.018188,0.04155,-0.016702,0.005035,-0.014492,0.003675,-0.055366,ME3
0.014934,-0.016189,0.020135,-0.025018,0.012622,-0.0176,0.001042,-0.0577,ME3
0.019532,0.006286,0.03642,-0.005168,-0.002444,0.02948,0.007489,-0.004996,NUC
0.006233,0.018265,0.02257,-0.011492,0.003647,0.005031,0.017972,-0.009044,MIT
0.001445,0.03472,-0.002298,-0.017706,0.011173,0.020673,0.001062,0.001739,CYT
0.032534,-0.001192,-0.010116,-0.004975,-0.013282,0.024967,0.012139,0.020671,CYT
0.001747,0.010074,0.047976,-0.006914,0.007835,0.019265,0.015529,-0.018047,CYT
0.036572,0.054082,-0.047087,-0.029519,-0.012103,-0.009321,0.005708,0.024063,CYT
0.015182,-0.004506,0.011231,-0.010124,0.003001,0.020542,0.008288,-0.008777,CYT
0.028025,0.014501,-0.009989,-0.026479,0.005629,0.018001,-0.018595,-0.016867,CYT
-0.019431,0.01526,0.017338,-0.014207,0.032125,0.050251,-0.020113,-0.020699,CYT
0.019878,0.006295,0.006982,-0.018566,0.001541,-0.000418,0.009651,-0.017354,NUC
0.024196,0.047299,0.044458,-0.035245,0.010928,0.001968,-0.023428,-0.048617,ME2
-0.005237,0.020117,-0.002394,-0.007827,0.008645,0.023152,0.018462,0.013033,CYT
-0.007313,0.01891,0.019205,-0.006591,0.012797,0.033902,0.009885,0.002126,CYT
0.00489,-0.007758,0.016969,-0.006209,0.009908,0.035883,0.003585,-0.008496,CYT
-0.002944,0.017464,0.021567,-0.007413,0.011373,0.033585,0.006585,-0.00103,CYT
0.005787,0.016916,-0.040757,-0.039165,0.017703,-0.0312,0.006451,-0.031584,MIT
-0.000806,-0.046984,-0.012007,-0.002613,0.019502,0.056943,-0.008717,-0.009759,NUC
0.006312,0.010907,-0.030265,-0.010603,-0.002956,-0.010079,0.03674,0.018524,NUC
-0.001687,0.032623,0.018133,-0.013878,0.013792,0.033254,-0.002607,-0.003075,CYT
0.025407,0.021741,0.014535,-0.011693,-0.003458,0.030348,-0.004395,0.003545,CYT
0.007999,0.017701,0.024625,-0.012699,0.005853,0.015905,0.010196,-0.010485,CYT
0.023741,0.028802,0.02397,-0.014692,-0.00789,-0.002411,0.020597,-0.003187,CYT
0.020562,0.033623,0.02928,-0.014991,-0.006031,-0.001881,0.020269,-0.004818,CYT
0.057806,-0.004449,0.019004,-0.021373,-0.014673,0.006894,-0.009895,-0.0253,ME3
-0.000094,0.027006,0.018888,-0.009429,0.002647,0.002633,0.030869,0.003186,CYT
-0.011548,-0.035055,-0.030487,-0.006178,0.019688,0.028329,0.014045,-0.002755,CYT
0.027753,0.036502,-0.018235,-0.024934,0.000877,0.018484,-0.018522,0.001402,CYT
0.042019,-0.003592,-0.015346,-0.001159,-0.0258,0.0113,0.030027,0.033398,CYT
0.045381,0.004977,-0.000792,-0.005164,-0.023997,0.012601,0.018798,0.021841,CYT
0.040353,-0.001711,0.012174,-0.010848,-0.011218,0.020859,-0.00313,-0.004765,CYT
0.01727,0.00925,0.045245,-0.00736,-0.003848,0.002986,0.017974,-0.01749,NUC
0.07116,0.005411,0.019932,-0.021518,-0.022016,0.016884,-0.019976,-0.016384,ME3
0.037293,-0.023521,-0.001968,-0.006983,-0.010268,0.022544,0.004908,-0.001012,NUC
-0.021587,0.023721,-0.016017,-0.008476,0.01918,0.025564,0.012499,0.013208,NUC
-0.008019,-0.009008,0.008155,-0.016799,0.015647,-0.019169,0.029055,-0.03288,NUC
0.004566,0.033271,0.034649,-0.005811,-0.00315,0.00498,0.034214,0.007183,CYT
0.022055,0.014132,0.021742,-0.012206,0.001911,0.036425,-0.009096,-0.005992,NUC
0.017157,0.018783,-0.024873,-0.010749,-0.000343,0.036734,-0.000832,0.024991,CYT
-0.008272,-0.049942,0.011552,-0.002631,0.013884,0.002818,0.036195,-0.026981,CYT
-0.009007,-0.070181,0.003191,0.001105,0.028337,0.067633,-0.013566,-0.026759,CYT
0.03171,0.011399,0.022558,-0.011445,-0.005599,0.028466,-0.00577,-0.005084,ME3
-0.008806,0.017856,0.002201,-0.006611,0.011979,0.030395,0.014542,0.010659,NUC
0.015973,0.023371,0.033694,-0.006796,0.000019,0.03818,0.00083,0.002785,VAC
-0.02455,0.073145,0.070694,-0.005402,0.008725,0.000778,0.04552,0.00357,MIT
0.008708,-0.000933,0.005894,-0.022388,0.006781,-0.033511,0.02339,-0.036721,CYT
0.0355,0.008183,-0.012662,-0.011434,-0.013082,0.015105,0.010514,0.015402,VAC
0.047021,0.059998,0.024706,-0.032385,-0.00579,0.017866,-0.030674,-0.016279,VAC
0.010254,0.002721,0.028312,0.000251,-0.00185,0.030321,0.019863,0.006901,VAC
0.035008,0.027745,0.037731,-0.026181,0.006812,0.03927,-0.040169,-0.033273,VAC
-0.000104,0.019519,0.051703,-0.003744,0.008049,0.034601,0.009371,-0.008275,VAC
-0.002297,0.040091,-0.003096,-0.015354,0.012807,0.032932,-0.002137,0.010124,VAC
0.009636,0.015462,-0.026069,-0.01003,0.003636,0.035015,0.003063,0.023073,VAC
-0.000734,0.023787,0.002331,-0.016989,0.016024,0.030428,-0.005918,-0.005917,VAC
0.018365,-0.037076,-0.01445,-0.012828,0.010471,0.032641,-0.010785,-0.019613,VAC
0.057153,0.007353,0.029589,-0.023639,-0.007681,0.031832,-0.035649,-0.029658,VAC
0.067254,-0.018692,0.046932,-0.012737,-0.020255,0.024343,-0.015811,-0.029155,VAC
0.018247,0.015276,-0.007328,-0.012566,0.000616,0.026954,-0.000648,0.008098,CYT
0.015098,0.026656,-0.000133,-0.023076,0.010576,0.025146,-0.016628,-0.012098,CYT
0.027036,0.003666,-0.002124,-0.010905,-0.006579,0.016843,0.010046,0.005429,CYT
0.033725,-0.034322,-0.019986,-0.001493,-0.012019,0.02701,0.014935,0.014701,CYT
0.002641,0.017105,0.003888,-0.016175,0.014615,0.031167,-0.006594,-0.008141,CYT
0.034524,0.008365,-0.023621,-0.032889,0.004159,0.001122,-0.017063,-0.024826,CYT
0.01597,0.012396,0.025363,-0.011595,0.004572,0.031428,-0.004209,-0.010044,VAC
0.024371,-0.002446,-0.010214,-0.010465,-0.000351,0.036817,-0.00567,0.006471,CYT
0.002099,0.03412,0.033124,-0.003754,-0.001152,0.017003,0.028566,0.012282,CYT
0.030415,0.019318,0.007063,-0.035815,0.016821,0.032961,-0.05046,-0.043093,ME1
0.00171,0.03235,0.011978,-0.013181,0.010686,0.029247,-0.004768,-0.00069,NUC
0.020583,0.039293,0.024076,-0.049412,0.03167,0.024763,-0.066557,-0.072732,ME1
-0.016852,-0.024095,0.008363,-0.011073,0.018744,-0.020561,0.03373,-0.035848,MIT
0.04319,0.041034,0.020538,-0.027567,-0.000088,0.040018,-0.04169,-0.016143,ME1
0.040537,0.004739,0.014308,-0.008701,-0.014593,0.018864,0.001581,0.001806,NUC
0.056445,0.0057,0.017176,-0.020295,-0.012203,0.026189,-0.023977,-0.016881,ME3
0.056929,-0.001328,-0.030357,-0.026702,-0.013628,0.003464,-0.01199,-0.007185,ME3
0.043428,0.022331,0.015325,-0.018671,-0.013728,0.005379,0.002813,-0.005223,NUC
0.049586,0.015095,-0.002246,-0.048094,0.012257,0.011726,-0.058819,-0.061401,ME1
0.001692,0.007214,-0.008861,-0.038184,0.037587,0.033101,-0.049882,-0.054676,ME2
0.042598,-0.010045,0.013683,-0.01711,-0.004266,0.026824,-0.017318,-0.021373,ME3
-0.014159,0.022079,-0.004901,-0.010401,0.014364,0.012166,0.018772,0.004432,NUC
0.017506,0.008771,0.004741,-0.017231,0.004199,0.013958,0.002244,-0.011712,CYT
0.002071,0.024286,0.011149,-0.012162,0.003135,-0.001405,0.028015,0.000098,CYT
0.02562,0.039997,-0.020643,-0.041729,0.011997,-0.002425,-0.025526,-0.028924,ME1
0.047261,0.003441,-0.005324,-0.013735,-0.01903,0.00312,0.009955,0.005257,ME3
0.029525,0.004761,0.030455,-0.009657,-0.005983,0.022699,0.004108,-0.008972,ME3
0.024232,-0.039152,0.012214,-0.010627,0.004764,0.023862,-0.001546,-0.028868,MIT
0.002003,-0.008367,-0.010219,-0.025646,0.019137,-0.005922,0.005288,-0.036161,MIT
0.008416,-0.019798,0.014515,-0.002823,-0.003894,-0.010215,0.046559,-0.006446,NUC
0.069955,-0.019151,0.040663,-0.006048,-0.031033,0.014117,0.006167,-0.010396,ME3
0.048256,-0.024803,-0.002958,-0.006282,-0.018303,0.017477,0.00631,0.002312,NUC
0.042976,0.006083,0.010279,-0.014841,-0.010514,0.022787,-0.007867,-0.004927,ME3
0.019965,-0.020761,0.019653,0.002372,-0.013628,-0.000255,0.049046,0.006442,CYT
0.01482,0.009536,-0.034705,-0.018994,0.003153,0.006833,0.009187,0.006543,MIT
0.03972,0.006837,0.042763,-0.016839,-0.005524,0.01834,-0.010715,-0.028376,ME3
0.085484,-0.001965,-0.013811,-0.02116,-0.037384,-0.008191,-0.000801,0.001906,ME3
0.050657,0.006531,0.007235,-0.002869,-0.029798,0.003814,0.019051,0.019648,NUC
0.054469,-0.000075,0.03795,-0.013688,-0.016914,0.016939,-0.00692,-0.018989,ME3
0.031751,0.005593,0.013736,-0.009861,-0.011905,0.001802,0.013499,-0.003416,NUC
0.059027,0.004662,-0.004865,-0.021539,-0.013034,0.03066,-0.027354,-0.006298,ME3
0.021863,0.058324,-0.008912,-0.042198,0.014963,0.008625,-0.034764,-0.026959,ME1
0.042894,-0.017594,0.006287,-0.013412,-0.016551,-0.01394,0.025213,-0.013095,NUC
-0.042294,-0.067253,0.053436,-0.217811,-0.180619,0.062664,-0.036266,0.001215,POX
-0.063901,-0.034411,0.049953,-0.222941,-0.167874,0.062262,-0.042487,0.003316,POX
0.057443,0.001986,-0.014952,-0.020075,-0.013721,0.029399,-0.024526,-0.000451,ME3
0.030098,0.029349,-0.028571,-0.027166,0.001254,0.018068,-0.016772,0.001773,MIT
0.060956,0.017972,0.03051,-0.038581,-0.004024,0.003146,-0.03819,-0.05445,ME3
0.030321,0.023485,0.00799,-0.029348,0.014459,0.051944,-0.055007,-0.027735,ME1
0.067169,-0.00228,-0.003777,-0.030344,-0.013272,0.007276,-0.028759,-0.028869,ME3
-0.009131,-0.055126,-0.005273,-0.012432,0.038828,0.068652,-0.040165,-0.043441,ME2
-0.003531,-0.050438,-0.008174,-0.019778,0.02844,0.01105,-0.005185,-0.053134,CYT
-0.005234,-0.008641,-0.033498,-0.035855,0.023692,-0.041839,0.019956,-0.047168,MIT
0.073519,0.008608,-0.047249,-0.025901,-0.026487,0.007066,-0.01377,0.014844,ME3
0.046231,0.039243,0.012234,-0.0375,0.004319,0.026636,-0.049143,-0.033075,ME1
0.036441,-0.01382,0.060264,-0.015646,-0.000621,0.016684,-0.008447,-0.048081,ME3
0.075224,-0.0076,0.05929,-0.011942,-0.029555,0.013591,-0.004985,-0.024752,ME3
0.029867,0.016281,0.014497,-0.027424,0.008529,0.025908,-0.029493,-0.031187,ME3
0.024928,0.005004,0.021451,-0.021657,0.012175,0.039904,-0.036257,-0.033265,ME2
0.008458,-0.013833,0.010323,-0.007776,0.00622,0.019378,0.013065,-0.01117,MIT
0.072679,-0.009104,-0.004671,-0.023576,-0.019682,0.018757,-0.025294,-0.01526,ME3
0.028759,-0.023871,0.03446,-0.009338,0.002085,0.032811,-0.010969,-0.029789,ME3
0.064029,-0.030178,-0.000713,-0.012437,-0.018734,0.029755,-0.014946,-0.008721,ME3
0.031715,0.016997,-0.002643,-0.038941,0.015523,0.017605,-0.044571,-0.046174,ME1
0.002026,0.001271,-0.013676,-0.010196,0.01216,0.036026,-0.001541,0.003971,NUC
0.016238,-0.006207,-0.00489,-0.027904,0.022065,0.035726,-0.037302,-0.038761,EXC
0.078611,-0.004732,0.00424,-0.01733,-0.031604,0.009157,-0.006621,-0.002484,ME3
0.014482,0.003518,0.033856,-0.015708,0.006915,0.00937,0.002171,-0.031007,NUC
0.053435,-0.014252,-0.020979,-0.030194,-0.001034,0.022366,-0.036558,-0.028889,ME3
-0.009963,0.033304,0.037935,-0.00617,0.012876,0.034365,0.010841,0.000402,CYT
0.030048,0.019379,-0.008092,-0.013606,-0.007203,0.016198,-0.006743,0.006271,CYT
0.051695,0.009608,-0.048708,-0.024924,-0.010736,0.023445,-0.02164,0.012167,ME3
0.062698,-0.004944,0.042865,-0.011197,-0.022526,0.021048,-0.005802,-0.015795,ME3
0.035306,-0.006619,0.022958,-0.015991,-0.00954,-0.011274,0.018445,-0.024014,NUC
0.066328,0.007693,-0.003744,-0.021221,-0.021895,0.014408,-0.013958,-0.002313,ME3
0.014284,0.042681,-0.012975,-0.036428,0.020597,0.027421,-0.039209,-0.023461,EXC
0.031805,0.031966,0.003097,-0.025737,0.002368,0.025515,-0.024672,-0.011707,ME3
-0.011814,0.012109,0.010061,0.000882,0.006853,0.02316,0.031307,0.016678,NUC
0.044583,0.04615,-0.030197,-0.049447,0.014125,0.032651,-0.071867,-0.031099,ME1
0.064145,0.000847,-0.024008,-0.035109,-0.001488,0.037639,-0.063869,-0.028195,ME3
0.040439,-0.00926,0.015787,-0.002813,-0.017287,0.020727,0.009574,0.005287,NUC
0.082348,0.005802,-0.025596,-0.030134,-0.024535,0.012949,-0.030766,-0.005762,ME3
0.061692,-0.036792,0.043337,-0.012732,-0.014923,0.021098,-0.012581,-0.038976,ME3
0.037549,-0.00301,-0.025988,-0.018895,-0.00036,0.039039,-0.027301,-0.000752,ME3
0.056427,0.000215,-0.054818,-0.020072,-0.025943,-0.015848,0.019581,0.0218,ME3
0.050136,-0.010534,0.048769,-0.001212,-0.025119,0.010943,0.020622,-0.00563,ME3
0.03196,-0.012341,0.020314,-0.020922,0.001291,0.003617,-0.002642,-0.037187,ME3
-0.025747,0.048136,0.021633,-0.024373,0.037954,0.041766,-0.023779,-0.025133,ME1
0.054673,0.010765,0.010127,-0.023704,-0.01157,0.016498,-0.019221,-0.016977,ME3
0.031259,0.044826,0.010971,-0.037852,0.016901,0.045193,-0.062086,-0.034007,ME2
0.014536,0.011775,-0.000328,-0.000789,-0.008314,0.019397,0.022008,0.023511,NUC
0.022033,0.00424,-0.020779,-0.033654,0.020399,0.032164,-0.043467,-0.034178,ME1
