@relation 'yeast-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M7-C'

@attribute -0.706mcg-0.597gvh-0.333mit+0.132alm+0.129nuc... numeric
@attribute -0.93mit+0.221mcg+0.218gvh-0.177alm+0.084vac... numeric
@attribute -0.974nuc+0.153alm-0.104gvh-0.087vac-0.086mit... numeric
@attribute 0.622alm+0.591mcg-0.475gvh+0.153nuc-0.093mit... numeric
@attribute -0.713alm-0.6gvh+0.319mcg+0.136vac+0.081mit... numeric
@attribute '-0.998pox-0.047vac-0.047nuc-0.014mit+0.01 alm...' numeric
@attribute '0.97 vac+0.18 alm+0.129erl-0.065nuc+0.046mit...' numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
0.194125,0.079357,0.029621,-0.051067,-0.06252,0.008694,0.004921,CYT
0.035099,-0.003684,0.037355,0.107563,0.105648,0.008639,0.039241,CYT
-0.124019,0.060638,0.022967,-0.161849,-0.163458,0.003859,0.093796,CYT
0.051419,-0.001643,0.06514,0.016771,0.023569,0.011135,-0.004729,CYT
-0.16171,0.060963,0.029107,-0.059256,-0.008441,0.009397,-0.010453,CYT
-0.202482,0.136967,-0.070542,0.181681,0.019801,0.009103,-0.04179,CYT
-0.029971,-0.068305,-0.005878,-0.022573,0.023887,0.005445,0.019617,NUC
-0.327204,0.042677,-0.061068,0.005299,0.147967,0.001758,0.063791,ME2
0.011876,0.044108,0.072722,0.069169,-0.062984,0.011174,0.037424,CYT
-0.007607,0.084074,0.073565,0.113676,0.002257,0.012248,0.028269,CYT
0.047801,0.046335,0.075358,0.07451,0.030452,0.013608,-0.024514,CYT
-0.006373,0.088191,0.041307,0.105824,0.014314,0.010652,0.02271,CYT
-0.328151,-0.223097,0.001158,-0.082458,-0.072828,0.004965,0.014327,MIT
0.076287,0.045082,0.091599,0.082243,-0.024465,0.019482,-0.135451,NUC
0.090236,-0.106674,-0.082034,-0.017861,-0.133524,0.000743,0.040831,NUC
-0.110481,0.125776,0.056134,0.090627,0.007821,0.011046,0.038096,CYT
0.027879,0.145306,-0.029131,0.009356,0.00619,0.005938,0.025679,CYT
-0.021416,0.015337,0.056381,0.049615,0.04469,0.009272,0.041537,CYT
0.031684,-0.015447,0.048937,-0.021942,0.038709,0.005572,0.090417,CYT
0.010291,-0.007964,0.047512,-0.005011,0.04963,0.005389,0.099104,CYT
0.035728,0.006451,0.034719,-0.129299,0.096287,0.007203,-0.000048,ME3
0.030116,-0.038285,0.06354,0.055711,0.001322,0.007582,0.084872,CYT
0.044602,-0.083996,0.083605,0.062439,-0.089323,0.01614,-0.088218,CYT
-0.144116,0.143234,-0.185739,-0.038473,-0.075042,-0.001929,0.014443,CYT
0.319047,0.025913,0.057325,-0.103301,-0.086393,0.007733,0.034439,CYT
0.251359,0.059671,-0.014011,-0.089021,-0.03893,0.004134,0.038214,CYT
0.121239,0.072454,-0.136964,-0.036324,0.024736,0.000483,-0.012132,CYT
0.113252,-0.034908,-0.253916,0.075263,0.092574,-0.00741,0.036637,NUC
0.053756,0.11074,0.034041,-0.160461,0.091099,0.007111,0.009717,ME3
0.187114,0.014013,-0.015503,-0.054383,-0.002403,0.007569,-0.042652,NUC
-0.0538,0.056756,-0.194287,0.142896,-0.121755,-0.00016,0.004048,NUC
-0.052462,-0.253098,-0.110961,0.063499,0.029122,0.000417,0.001373,NUC
0.088733,-0.002846,0.069242,0.063592,0.032092,0.006937,0.11057,CYT
-0.004213,0.138841,0.059183,0.023242,0.042742,0.011346,0.009429,NUC
0.025211,0.160335,0.069374,-0.016172,-0.116033,0.012224,0.007471,CYT
0.14784,-0.259307,0.083718,0.076867,0.049475,0.013011,-0.057886,CYT
0.088965,0.015455,0.100262,0.139844,0.038195,0.022365,-0.186218,CYT
0.056776,0.118212,-0.039768,-0.001652,0.044719,0.005433,0.011507,ME3
0.003557,0.066323,0.075785,0.094317,-0.050415,0.012287,0.025788,NUC
0.049291,0.160127,0.069945,0.060975,0.048996,0.011048,0.042457,VAC
-0.029735,0.014542,0.064544,0.195254,0.086812,0.004669,0.199929,MIT
-0.060966,-0.257502,-0.324824,0.015975,0.027396,-0.011867,0.008696,CYT
0.116932,0.054665,0.06349,-0.083365,-0.05824,0.009116,0.025251,VAC
-0.230354,0.208582,0.007694,-0.081421,0.068632,0.004899,0.082146,VAC
0.171261,0.058292,0.087267,0.067512,0.032254,0.011783,0.028373,VAC
-0.206791,0.20259,0.023911,-0.001737,0.126823,0.009886,0.002358,VAC
0.043626,0.097382,0.035245,0.136746,0.09459,0.009465,0.044506,VAC
-0.12755,0.149913,0.055536,0.06608,-0.06354,0.010971,0.04327,VAC
0.016999,0.1281,0.071576,0.004953,-0.120033,0.012622,0.002406,VAC
-0.139949,0.092578,0.051356,0.064459,-0.020194,0.011516,0.011154,VAC
0.020956,-0.013228,0.015208,-0.005505,-0.007829,0.012686,-0.107714,VAC
-0.063675,0.160461,0.000014,-0.08508,0.122291,0.007934,-0.018989,VAC
0.163223,0.073802,0.002367,-0.097261,0.174059,0.006905,-0.023781,VAC
0.010739,0.102825,-0.027623,0.002139,-0.053524,0.006709,0.006287,CYT
-0.174809,0.106604,-0.013385,0.009335,-0.008901,0.007642,0.007244,CYT
0.0898,0.030457,0.063975,-0.041526,-0.023245,0.009833,0.015223,CYT
0.269515,0.002743,0.09019,-0.069354,-0.06178,0.013473,-0.053408,CYT
-0.11499,0.084713,0.053144,0.056717,-0.008806,0.01183,0.000324,CYT
-0.200117,-0.027233,0.014773,-0.116856,-0.020974,0.007672,-0.01817,CYT
-0.006165,0.09851,0.020228,0.047267,0.051109,0.009234,0.010117,VAC
0.054827,0.111974,0.068374,-0.021219,-0.042438,0.012935,-0.028488,CYT
0.090161,0.056941,0.075367,0.083253,0.019104,0.008496,0.099246,CYT
-0.345882,0.142664,0.006329,-0.034317,0.072095,0.010471,-0.043278,ME1
-0.077382,0.132332,-0.190494,0.101257,-0.021745,-0.001028,0.020691,NUC
-0.600042,0.12186,-0.028257,0.003173,0.144005,0.008383,-0.027407,ME1
0.018356,-0.297336,-0.355453,0.127175,0.017766,-0.010379,-0.039016,MIT
-0.199516,0.264705,0.022319,-0.048462,0.062824,0.009059,0.022183,ME1
0.156589,0.085518,-0.192474,-0.0278,0.013935,-0.00299,0.004934,NUC
0.006597,0.133886,-0.010838,-0.099729,0.07282,0.0067,-0.010369,ME3
-0.021671,0.009665,0.029287,-0.191551,-0.045332,0.007578,-0.018328,ME3
0.025126,0.046445,0.040992,-0.088544,0.038335,0.006113,0.058585,NUC
-0.431099,0.058291,-0.023221,-0.134282,0.093699,0.007382,-0.05187,ME1
-0.467692,0.055612,0.005279,0.037815,0.037953,0.01299,-0.089042,ME2
0.018711,0.068047,0.008343,-0.058798,0.067638,0.008989,-0.039036,ME3
-0.038277,-0.008191,-0.162093,0.112209,-0.07541,-0.000419,0.024412,NUC
-0.044691,0.004204,0.048561,-0.008451,0.010941,0.009507,0.010753,CYT
0.006285,-0.057929,0.018261,0.039399,-0.0114,0.005456,0.072133,CYT
-0.380725,0.017351,-0.006996,-0.092464,-0.023585,0.005633,0.024381,ME1
0.140777,0.008985,-0.053753,-0.11134,-0.022804,0.00215,0.022081,ME3
0.088874,0.057581,0.062469,-0.003673,0.074595,0.009729,0.022666,ME3
0.080772,-0.062727,0.065058,-0.00728,0.074159,0.013258,-0.078369,MIT
-0.178369,-0.175002,0.031194,-0.001119,0.00918,0.009235,-0.028391,MIT
0.212863,-0.206957,0.049705,0.016692,0.024314,0.007247,0.025662,NUC
0.304725,0.031469,0.037397,-0.124251,0.133174,0.006598,0.01023,ME3
0.246211,0.013773,-0.094307,-0.085224,-0.006581,0.00281,-0.040187,NUC
0.05992,0.09701,-0.006902,-0.065036,0.028248,0.006601,0.003413,ME3
0.314168,-0.14448,0.200368,-0.019819,0.032316,0.014311,0.042619,CYT
-0.047332,-0.022538,0.049705,-0.055492,-0.109207,0.009481,0.005453,MIT
0.007809,0.058967,-0.036323,-0.018538,0.134679,0.004631,0.012196,ME3
0.178535,0.011484,-0.052513,-0.261395,-0.007728,0.0003,0.01879,ME3
0.317406,0.055748,-0.37897,-0.056067,-0.035511,-0.014547,0.029254,NUC
0.116625,0.067219,-0.039011,-0.070342,0.12077,0.00379,0.01164,ME3
0.142008,-0.01078,-0.275707,-0.008475,0.009294,-0.008366,0.017608,NUC
-0.001438,0.162041,0.039535,-0.136747,0.011526,0.009912,-0.023268,ME3
-0.436964,0.113775,-0.039122,-0.051063,-0.009568,0.004396,0.043484,ME1
0.168368,-0.155669,0.054203,-0.115671,0.04113,0.006483,0.017593,NUC
0.136586,0.038025,0.107518,-0.044928,0.070117,-0.816925,-0.06223,POX
-0.030777,0.094295,-0.092815,0.04215,0.023265,-0.826682,-0.03568,POX
0.025648,0.154565,-0.025178,-0.135306,-0.02478,0.006964,-0.032908,ME3
-0.162185,0.112459,0.029524,-0.08856,-0.082699,0.008719,0.013096,MIT
-0.240242,0.040815,-0.007726,-0.136696,0.163477,0.004961,0.006784,ME3
-0.281794,0.256377,-0.017212,-0.004916,0.04716,0.010651,-0.047885,ME1
-0.067946,0.041313,-0.062607,-0.179289,0.051803,0.003388,-0.032772,ME3
-0.13484,0.063356,-0.029413,0.138723,0.035091,0.01709,-0.207475,ME2
-0.120124,-0.206449,-0.051559,0.053069,0.044139,0.00957,-0.133291,CYT
-0.28369,-0.370023,0.008335,-0.04818,-0.032379,0.005695,-0.01438,MIT
0.044822,0.095304,0.032593,-0.260867,-0.109388,0.006883,-0.000441,ME3
-0.318248,0.195003,-0.000515,-0.086344,0.072857,0.007556,0.008607,ME1
0.018903,-0.024077,0.044275,0.001391,0.213556,0.00926,-0.012452,ME3
0.213503,0.059004,0.050248,-0.125748,0.199724,0.006574,0.027886,ME3
-0.200406,0.100401,0.023953,-0.027747,0.070419,0.009687,-0.013391,ME3
-0.151401,0.143369,-0.130893,0.036072,0.080169,0.004357,-0.05654,ME2
0.073353,-0.042928,0.041448,0.040948,0.021629,0.010548,-0.020775,MIT
0.040851,0.090442,0.033573,-0.193514,0.039237,0.008651,-0.035067,ME3
0.080343,0.035515,-0.054577,0.030568,0.117944,0.007184,-0.060272,ME3
0.176712,0.075936,0.060804,-0.144691,0.038563,0.01167,-0.064329,ME3
-0.355541,0.06717,-0.060455,-0.059794,0.05264,0.0061,-0.042508,ME1
-0.014365,0.079244,0.000881,0.054549,-0.067019,0.01055,-0.034161,NUC
-0.254117,0.066587,0.028208,0.003098,0.036133,0.013351,-0.085139,EXC
0.174632,0.067056,0.045191,-0.209561,0.041738,0.006739,0.010166,ME3
-0.035,-0.037845,-0.101363,0.051679,0.097788,0.001944,0.004067,NUC
-0.127489,0.056743,0.022382,-0.150265,0.012109,0.010689,-0.080726,ME3
-0.026502,0.114504,0.071422,0.145131,0.041137,0.011169,0.062672,CYT
0.052038,0.11451,-0.459232,0.008093,-0.070232,-0.0153,-0.010184,CYT
-0.045169,0.137421,0.037682,-0.174993,-0.123371,0.009927,-0.027324,ME3
0.176174,0.084632,0.055586,-0.097183,0.139306,0.008251,0.015562,ME3
0.082237,-0.132633,0.016275,-0.065761,0.085775,0.004789,0.028171,NUC
0.058942,0.103115,0.038094,-0.175954,0.011365,0.007359,0.010385,ME3
-0.397884,0.152928,0.007257,-0.013156,-0.022448,0.009508,-0.000419,EXC
-0.16636,0.154247,-0.021029,-0.040981,0.007852,0.006458,0.016487,ME3
0.12704,0.017158,-0.007912,0.121892,-0.048471,0.007147,0.037555,NUC
-0.509567,0.248087,-0.021334,-0.130457,-0.029047,0.008749,-0.032796,ME1
-0.207012,0.208776,-0.177132,-0.149084,-0.003102,0.002338,-0.101833,ME3
0.252896,0.058635,-0.168538,-0.022528,0.016551,-0.001443,-0.008304,NUC
-0.016202,0.124973,0.019946,-0.258538,-0.020876,0.006923,-0.017576,ME3
0.160654,-0.006139,0.053352,-0.093594,0.185635,0.010311,-0.053998,ME3
-0.033634,0.155694,-0.048545,-0.070172,-0.062949,0.008268,-0.066578,ME3
0.135069,-0.071766,0.046192,-0.237207,-0.147682,0.005622,0.024661,ME3
0.31469,0.002837,-0.001992,-0.046071,0.124635,0.004188,0.037096,ME3
-0.034807,-0.084534,0.036983,-0.048243,0.102161,0.008567,-0.018285,ME3
-0.386654,0.154663,0.033083,0.176484,0.029332,0.012238,0.020523,ME1
-0.033309,0.092047,0.031106,-0.12082,0.056789,0.007736,0.006682,ME3
-0.413054,0.273752,0.001148,-0.020425,0.060062,0.01023,-0.013549,ME2
0.200973,0.067774,-0.210852,0.04674,-0.075724,-0.003646,0.024184,NUC
-0.316447,0.091045,0.016297,-0.040722,-0.006164,0.012275,-0.077574,ME1
-0.336153,0.186032,0.027325,0.048163,-0.023939,0.012583,-0.025066,ME1
-0.040851,0.068869,0.023046,-0.134523,0.084929,0.005291,0.043265,ME3
-0.322035,-0.16426,-0.003749,-0.095427,-0.013027,0.004476,0.019952,ME2
-0.215541,0.091551,-0.001782,-0.164321,0.078178,0.005342,0.012948,ME3
0.152113,0.051479,-0.067441,-0.011995,0.005112,0.003783,0.001466,NUC
-0.287458,0.17878,0.037309,0.10756,0.042955,0.013118,-0.016501,POX
-0.274753,0.197128,-0.193172,0.008376,0.072083,-0.000225,-0.020544,ME1
-0.029059,0.147994,0.051694,-0.056757,-0.031483,0.01198,-0.029491,MIT
0.005587,0.081075,0.008874,-0.068072,0.142778,0.007938,-0.021108,ME3
-0.10057,-0.379684,0.107418,0.001984,-0.058677,0.013872,-0.07316,CYT
0.321668,0.0151,-0.08342,0.060642,0.085216,0.001693,0.032692,NUC
0.315034,0.051405,-0.348695,0.052367,0.074185,-0.011012,0.005952,NUC
-0.124285,0.148075,-0.013437,-0.027482,-0.081867,0.009653,-0.038692,MIT
-0.480962,0.150683,-0.222184,-0.070316,0.044465,-0.003298,-0.006716,ME1
0.110775,-0.056077,0.134302,-0.022839,-0.10255,0.012746,0.031895,NUC
0.216393,-0.240313,-0.385943,0.159592,0.054961,-0.017429,0.097347,NUC
0.160567,-0.229725,-0.143142,-0.114455,0.088371,-0.002622,-0.030931,ME3
-0.31018,-0.523581,-0.006478,-0.069378,0.024164,0.002792,-0.002428,NUC
0.198952,0.04043,-0.329714,-0.029855,0.063764,-0.00725,-0.080421,NUC
-0.366521,0.102909,0.006507,-0.042497,0.034458,0.011676,-0.076319,ME1
0.118378,0.023892,0.079548,0.080987,0.01331,0.009094,0.083572,CYT
-0.060099,0.089436,0.039892,-0.091882,-0.02536,0.010072,-0.019851,MIT
0.153269,0.013334,-0.409568,0.012941,-0.003728,-0.01279,-0.033381,CYT
-0.142365,-0.234236,-0.036885,-0.133305,-0.031689,0.001645,0.016816,MIT
-0.392265,-0.049269,-0.000702,-0.034811,-0.016405,0.006659,0.013911,POX
-0.171306,-0.403069,0.026344,-0.001229,-0.029655,0.004648,0.036826,MIT
0.133322,0.09042,-0.079155,-0.016164,-0.023263,0.002737,0.020316,NUC
0.275046,0.027666,0.018277,-0.082232,-0.035019,0.00451,0.064773,NUC
-0.113815,-0.058812,-0.326934,-0.026343,0.069468,-0.010823,0.001038,NUC
0.277466,0.12037,0.061191,-0.131041,0.210467,0.009324,-0.017179,ME3
0.073637,-0.090304,0.180911,-0.039919,-0.073016,0.018526,-0.058245,CYT
0.046265,0.070989,0.052198,-0.121389,-0.066787,0.010275,-0.021333,MIT
0.125045,0.042191,0.028322,-0.065757,-0.012388,0.010933,-0.062419,MIT
-0.213681,-0.159762,0.025069,0.013741,0.022741,0.0072,0.018774,MIT
0.033216,-0.013153,0.070774,0.089115,-0.036841,0.007598,0.111583,MIT
-0.093688,0.120613,-0.320986,0.054775,-0.133983,-0.005569,-0.039779,NUC
-0.086862,0.175058,0.063607,0.040175,-0.076178,0.014729,-0.038442,CYT
-0.017978,0.086563,0.066137,-0.016887,-0.132287,0.013482,-0.035925,CYT
-0.127378,0.1174,0.060879,0.126085,0.059035,0.015113,-0.046184,CYT
-0.063793,0.022107,0.061434,0.091582,0.02179,0.011795,0.006435,CYT
0.141106,-0.237334,0.196149,0.066907,-0.013939,0.017294,-0.011487,CYT
0.116172,-0.168471,0.196912,0.047739,-0.082408,0.018292,-0.020327,CYT
-0.277044,0.193273,0.030678,0.080023,0.077556,0.011426,0.005281,ME2
0.05684,-0.168459,-0.174616,0.101928,-0.051601,-0.00139,-0.005027,NUC
-0.164953,0.147666,0.023458,-0.026836,0.118546,0.008027,0.027432,ME2
0.170102,0.043696,-0.078199,0.092242,-0.046035,0.003167,0.037276,NUC
-0.088571,0.158144,0.062139,0.095441,-0.007104,0.012096,0.028704,CYT
